fold,text,intents,intent_span,intent_span_4o
fold7,your website doesn't show my standing orders!,"['standing_order', 'wrong_notworking_notshowing']",website/standing orders/show,standing orders/doesn't show
fold7,just standing orders and nothing else,['standing_order'],standing orders,standing orders
fold7,"No, that's also incorrect. I'll just hang up now.","['deny', 'end_call']",No/I'll just hang up now/that's also incorrect,hang up/No/incorrect
fold7,Okay thanks,"['thank', 'acknowledge']",thanks/Okay,thanks/Okay
fold7,"sure thing, I just need the deposit any time after 22:15","['acknowledge', 'more_higher_after', 'transfer_payment_deposit']",any time after 22:15/sure thing/deposit,any time after 22:15/sure thing/deposit
fold7,"yep, I did make that payment via cheque 6 days ago","['cheque', 'transfer_payment_deposit', 'affirm']",cheque/payment,make/cheque/yep/payment
fold7,"No, it has nothing to do with cheques","['cheque', 'deny']",nothing to do with/cheques,No/cheques
fold7,When can I expect my new credit card to come?,"['arrival', 'credit', 'card', 'when', 'new']",expect my new credit card to come/When,When/new/credit card
fold7,please schedule the arrival of the new card no later than next Sunday,"['make_open_apply_setup_get_activate', 'arrival', 'card', 'less_lower_before', 'new']",arrival/new card,next Sunday/schedule the arrival/new card
fold7,I lost it some days ago,['lost_stolen'],lost it,lost
fold7,"Someone just stole my card, I need you to freeze it right now!","['cancel_close_leave_freeze', 'lost_stolen', 'card']",freeze/stole,my card/stole/freeze it
fold7,what is the spending limit of my credit card?,"['limits', 'credit', 'how_much', 'card']",credit card/spending limit,spending limit/credit card
fold7,from the 19th to the 22nd how much was streaming,"['how_much', 'transfer_payment_deposit']",from the 19th to the 22nd/how much/streaming,how much
fold7,from the 2nd to the 10th how much I sent to mekia s. burgess,"['how_much', 'transfer_payment_deposit']",I sent/to mekia s. burgess/from the 2nd to the 10th,how much/sent
fold7,show me the payments to underground from September on,"['transfer_payment_deposit', 'request_info']",from September on/payments/show me/to underground,from September on/payments/underground
fold7,Did I spend less than usual amount this week for donate?,"['request_info', 'less_lower_before', 'transfer_payment_deposit']",usual amount/spend less,donate/this week/less than usual amount
fold7,which month during last year did I spend more on electricity,"['when', 'transfer_payment_deposit', 'more_higher_after']",spend more on electricity/which month during last year,last year/which month/spend more on electricity
fold7,"when will my international card payment arrive, i waited 76 days already","['international', 'transfer_payment_deposit', 'card', 'when']",when will my international card payment arrive/waited 76 days already,arrive/international card payment/when
fold7,When can I expect the answer?,['when'],When,When/expect
fold7,hello can i finally get my refund?,"['refund', 'greet', 'request_info']",can i finally get my refund/hello,finally get my refund/hello
fold7,"hi, i need to make a payment and then something else","['greet', 'transfer_payment_deposit']",make a payment,hi/make a payment
fold7,do i need to introduce the pin when i pay with contactless?,"['pin', 'contactless', 'transfer_payment_deposit', 'request_info']",pay with contactless/introduce the pin,contactless/pin/pay
fold7,I forgot the pin to my card,"['pin', 'card', 'dont_know']",pin/forgot/card,forgot/pin/card
fold7,"Thanks a lot, cheers!",['thank'],cheers/Thanks a lot,Thanks a lot/cheers
fold7,"Thank you so much for your help, I appreciate it",['thank'],so much/I appreciate it/Thank you,Thank you/I appreciate it
fold7,How much can I spend on my debit card per month?,"['debit', 'how_much', 'card', 'limits']",per month/How much/debit card,spend/debit card/How much
fold7,Amazon Shopping stopped accepting my debit card for some reason...,"['wrong_notworking_notshowing', 'debit', 'card']",Amazon Shopping/stopped accepting my debit card,debit card/stopped accepting
fold7,Is it possible to withdraw more than a thousand pounds via ATM?,"['withdrawal', 'more_higher_after', 'request_info']",ATM/withdraw more than a thousand pounds,thousand pounds/more/ATM/withdraw
fold7,Do you charge extra for cash withdrawals outside the EU?,"['request_info', 'withdrawal', 'international', 'fees_interests']",charge extra/cash withdrawals outside the EU,charge extra/cash withdrawals/outside the EU
fold7,what do I need to do to speak with an agent?,"['how', 'handoff']",speak with/agent,speak with an agent
fold7,"how to decrease it, please help me!","['change', 'less_lower_before', 'how']",how to decrease,help me/decrease/how
fold7,How should I prepare that information,['how'],that information/How should I prepare,information/prepare/How
fold7,how much I spent on hat and tun overall?,"['how_much', 'transfer_payment_deposit']",spent on hat/how much/overall,how much/spent
fold7,Online and contactless payments to Anthropology are simply getting rejected,"['contactless', 'transfer_payment_deposit', 'wrong_notworking_notshowing']",Anthropology/Online and contactless payments,getting rejected/contactless payments/Online payments
fold7,i was wondering if making a payment to get up to date with a direct debit has some sort of hidden fee,"['direct_debit', 'transfer_payment_deposit', 'fees_interests', 'request_info']",hidden fee/making a payment/to get up to date with a direct debit,direct debit/hidden fee/making a payment
fold7,my direct debit was declined so i want a refund,"['refund', 'wrong_notworking_notshowing', 'direct_debit']",declined/direct debit/refund,refund/direct debit
fold7,my wife's contactless payments with her visa card are broken.,"['contactless', 'transfer_payment_deposit', 'card', 'wrong_notworking_notshowing']",wife's contactless payments/broken,broken/contactless payments/visa card
fold7,"I paid with contactless, but that has nothing to do with what I'm saying. Can I please speak to a person?","['contactless', 'transfer_payment_deposit', 'handoff']",paid with contactless/speak to a person,speak to a person/contactless
fold7,anytime before 4,['less_lower_before'],before 4/anytime,4/before
fold7,I set it to much lower than before,['less_lower_before'],before/much lower,much lower
fold7,Where can I submit my refund claim?,"['make_open_apply_setup_get_activate', 'request_info', 'refund']",submit my refund claim,refund claim/submit
fold7,could i get the refund to my new address?,"['refund', 'request_info', 'new']",new address/refund,refund/new/get
fold7,Why does this matter,['why'],Why/does this matter,Why/this matter
fold7,why did you increase your interest rates this month? Don't you get a lot from me already?,"['fees_interests', 'why', 'more_higher_after']",Don't you get a lot from me already?/why did you increase your interest rates this month?,increase your interest rates/this month/why
fold7,I have an appointment on Tuesday to talk about my account,"['appointment', 'account']",talk about my account/appointment/Tuesday,account/appointment
fold7,"it's page guynn speaking, I just want to let you know that I won't be able to make it to today's meeting.","['cancel_close_leave_freeze', 'appointment']",today's meeting/won't be able to make it,today's meeting/I won't be able to make it/I just want to let you know
fold7,can you tell me the exact mortgage rate since you increased it in November this year?,"['more_higher_after', 'mortgage', 'fees_interests', 'how_much']",mortgage rate/increased/November this year,since you increased it/mortgage rate/November this year
fold7,Can you tell me more about mortgages?,"['mortgage', 'request_info']",mortgages,mortgages/more
fold7,Can you just list all the transactions from last month?,"['request_info', 'transfer_payment_deposit']",last month/list all the transactions,list/transactions/last month
fold7,"you promised that functionality last year, but it's still not there.",['wrong_notworking_notshowing'],promised/functionality last year,not there
fold7,Where can I get more information about taking out a loan?,"['loan', 'make_open_apply_setup_get_activate', 'request_info']",loan/more information,taking out a loan/more information
fold7,fudge off i want to cancel my loan transfer me to a human agent please,"['loan', 'cancel_close_leave_freeze', 'handoff']",cancel my loan/transfer me to a human agent,cancel/transfer me to a human agent please/loan
fold7,Just let me talk to a human already!,['handoff'],talk to a human,talk to a human
fold7,I was wondering if I could increase my overdraft limit,"['overdraft', 'change', 'limits', 'more_higher_after', 'request_info']",increase my overdraft limit,increase/overdraft limit
fold7,You put it to a much larger value.,['more_higher_after'],larger,much larger value
fold7,What is my current limit for transfers to the EU?,"['transfer_payment_deposit', 'limits', 'international', 'request_info']",current limit/transfers to the EU,limit/transfers/current/EU
fold7,How much of my overdraft have I used,"['how_much', 'overdraft']",How much/overdraft,overdraft/How much
fold7,be able to spend more than what i have,"['overdraft', 'transfer_payment_deposit']",more than what i have/be able to spend,spend more than/what i have
fold7,"No, it was actually 640€","['deny', 'change']",No/it was actually 640€,No/640€
fold7,i want to modify something,['change'],modify,modify
fold7,"I have a family abroad and I need to make a transfer there, what are the cost of transferring overseas?","['transfer_payment_deposit', 'fees_interests', 'international', 'how_much']",make a transfer/transferring overseas,abroad/cost of transferring overseas/make a transfer
fold7,Is it possible to check foreign currency account balance and my current address using the app?,"['balance', 'request_info', 'international', 'account']",current address/foreign currency account balance,foreign currency account balance/current address
fold7,I want to check my balance,"['balance', 'request_info']",check my balance,check my balance
fold7,set up a transfer tomorrow at 10 to 21 for 800 pounds,"['transfer_payment_deposit', 'make_open_apply_setup_get_activate']",set up a transfer tomorrow at 10 to 21 for 800 pounds,to 21/transfer/800 pounds/tomorrow at 10/set up
fold7,"that's not right, I actually want to send that money to someone else...","['deny', 'transfer_payment_deposit']",want to send that money to someone else/not right,money/send/not right
